row_idx,description,review,desc_S01_score,rev_S01_score,desc_S02_score,rev_S02_score,desc_S03_score,rev_S03_score,desc_S04_score,rev_S04_score,desc_S05_score,rev_S05_score,desc_S06_score,rev_S06_score,desc_S07_score,rev_S07_score,desc_S08_score,rev_S08_score,desc_S09_score,rev_S09_score,desc_S10_score,rev_S10_score
13743,"Exquisite retreat at Cozy Sunset, mere steps from Albany Medical Hospital and downtown’s vibrant allure. Tailored for discerning professionals, this sophisticated abode blends opulent comfort with unrivaled convenience. Savor proximity to premier dining, boutique shopping, and cultural delights. Secure your splendid sojourn now!","This was a perfect place to stay while I was waiting for my apartment to be available during a relocation for work. Delaware Avenue has a great vibe and some really good restaurants. Washington Park and Lark Avenue are just a short walking distance away. My only complaints are that one of the bedside lamps would not turn off and the vanity lights in the bathroom were all burned out (I solved both problems by taking the bulb from the bedside light and temporarily replacing one of the vanity bulbs). Also, parking, while convenient, was a little nerve wracking as up to four cars were frequently partied in an area intended for two cars. I do not blame this on the property’s host, but I would warn guests who need to be able to leave at a specific time, to watch the parking situation and maybe back in to their parking space to make it easier to shimmy around any extra cars that should not be there. Otherwise, a great stay!",0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8
4,"The apartment is located in a quiet neighborhood . Fully furnished. Linens and towels are provided. It's two blocks away from downtown Albany, and the Palace theater.","We were pleased to see how 2nd Street and the Ten Broeck neighborhood in Albany have come along. Its great to see all of the gorgeous brownstones, including the one we stayed in, being renovated and cared for. In terms of quality, I was pleased by the courtesy of the host's friend who lived nearby. He was there to let us in and make sure I knew to call with any problems. With a full kitchen and two bedrooms, my daughter and I felt at home with plenty of space. As a native of Albany I'm used to thin windows and occasionally noisy neighbors. If you don't sleep well, don't take the master bedroom and be aware that loud music may be playing during the evening and weekend. But there is a fan/ac unit to drown out the din from the street. This space has been renovated and a vast improvement I'm sure from where it was, and I'm hoping progress will continue here as it seemed a few projects were incomplete. I would have loved to enjoy more sunlight in the house but there was a ton of tree debris in the back yard so there was no way to enjoy opening the windows. On my own, this place was fine, but if traveling with my child again I will probably pick a quieter location where I'd be able to open windows or put her down for a nap without worrying about excessive noise.",0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8
13308,"Keep it simple at this peaceful and centrally-located place!  Private room with shared baths and kitchen in a large home! 2 blocks from St. Peter’s, 1 mile from Albany  Medical Center! Let my 19 years as a travel nurse make it easy for you! Clean, convenient, and safe!","This was a great place to stay. I loved the privacy, cleanliness and everything about the house. Victoria was quick to respond and very comfortable to communicate with. Overall, this was an excellent stay.",0.5,0.8,0.8,0.8,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12446,"The best location in Albany. This room is cozy with large windows. The closet is big and ideal for longer stays. You’ll live the living areas with ornate woodwork and natural light throughout. Walk to eateries, grocery, and cinema. The yard is massive with a screened in gazebo. Come relax!",Big communal space that was easy to access. Thomas was a great host. Would visit again.,0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5
11061,"Guests will enjoy this fully renovated smart home one bed/bath ground level appt with elegant touches. The living space features a sleeper sofa, rotating 65 inch smart LED TV and window AC unit. This space is also open to a 4 seat Dining table, movable 3 seat bench and an updated kitchen. Kitchen is fully equipped with the cooking necessities.  The bedroom includes a 55 inch smart LED TV and desktop workspace and window AC unit. Stackable washer/dryer appliances are available as well.","Now I had to sit on my review first. I wanted to make sure I was fair in everything I was going to say and not give a review based on my emotions. Firstly I would like to express my gratitude to Mr. Tomar and his property manager Mr. Kenny.The apartment is beautiful and well put together to be in the location that it was in. Now Albany aint all that as a whole so no negative reviews to Mr. Tomar for that. The only issue I had was the noise from upstairs. I am taking into consideration there is a young child that comes and goes and the tenants are fairly young themselves. The girls tend to horseplay around a lot hence the reason for the stomping, running, or sounding like something or someone is falling. This did irritate me a lot! But it was dealt with by the property manager Kenny. If the tenants above would have consideration of ppl dwnstrs then the stay would’ve been way better",0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8
12962,"This spacious and serene apartment in a two-family home, boasts a tranquil ambiance that instantly puts you at ease.  The neutral color palette and ample natural light create a sense of airiness and tranquilly.  The Livingroom features plush loveseat and a cozy rug, perfect for unwinding after a long day outing.  The kitchen is equipped with modern appliances and sleek countertops.  With its spacious layout and serene atmosphere, this space is the perfect home away from home.","We had a nice two nights stray at Lavern's place. The unit was as described, we had no surprises.  The unit was spacious and easy to find - parking was plentiful in the driveway. There is a fully functioning kitchen available (no laundry or AC). We arrived on July 4th - and as such that evening there was a lot of firecracker noise in the evening/night around the street - but next night things quieted down.",0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12035,"Come relax in this one bedrm garden apt. The living room has a sofa that can be used as a 2nd queen bed. Fully stocked kitchen for those who love to cook,  rainfall shower head, and private on site laundry. There is a gym in the garage (which is a shared space).  Private patio. Located in a home that has cultivated an ecosystem for years. Enjoy songbirds  and crickets. Walking distance to public transit & restaurants 10 minute car to downtown for dance/music.",David’s place is awesome. Super cozy and everything you need for a short or longer visit. I stayed due to a few months research stay at UAlbany which is right next to - perfect location for that and in general super nice and quiet neighborhood with easy access to bus as well. The communication with David was great - fast and very friendly. He did everything to make my stay as pleasant as possible and was super flexible in terms of check in and check out - which was extremely helpful. Overall a perfect stay and 5-star host 😊,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
13938,"Our apartment is in the perfect location steps from Lark street and a short walk to the State Capital and Empire State Plaza. Just minutes from Albany Law, Albany Medical College, and the train station. Our spacious apartment is welcoming to families, business travelers, students, traveling nurses/doctors, lobbyists and tourists. Our apartment has a private entrance and offers all of the amenities you need including all kitchen utensils and cookware, coffee maker and microwave.","the place was absolutely amazing. super cute! the shower head is truly the best one ive EVER used!!  the space is super cute, I love the colors. big comfy couch.",0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13681,"Located just 15 minutes from Albany International Airport, our cozy and modern Airbnb is the perfect place for travelers, business professionals, and adventure seekers looking for a convenient and comfortable stay.  > Prime Location – Quick access to Albany Airport, major highways, and downtown attractions/major stores.   > Comfortable & Clean > Self Check-In > Fast Wi-Fi & Work-Friendly> Fully Equipped Kitchen > Free Off-street Parking","Cecelia was a most gracious host. It was so close to the highway, finding her apartment was quick and easy. The accommodations were very comfortable with plenty of blankets if needed. A great value for us.",0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12204,"Charming 5 bedroom /3.5  Bathrooms , 3 kitchens,huge family home. Hardwood floors through out. Living room, kitchen and master bedroom with 1/2 bath on entry floor. Basement Laundry. 4 car private parking spaces . Full bathroom,living room and kitchenette in finished basement. 3 BR & 1 full bath on the 2nd floor.  A full bathroom,kitchen & living room top floor. Minutes to Lincoln park, Albany Med, law school, downtown Albany,MVP arena.","My stay was overall satisfactory. The space matched the description and provided what I needed for the trip. The host was very responsive and addressed any concerns quickly, which I appreciated. This place worked fine for a short visit.",0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
9958,"4800ft of living space and an epic backyard make this historic home a true gem. The blueprints for the Jesse Buel House reside in the Library of Congress…for real. The pool is enormous and OPEN TIL early NOV! Hot tub open all year. There is enough furniture for everyone to get cozy. Two kitchens, a billiard room, OLED TVs, luxurious mattresses and eclectic décor make this home truly one of a kind. 35 minutes to Saratoga Race Track with loads of other fantastic attractions within an hour drive.",Amazing airbnb. We booked this for our family to stay at for a wedding weekend. Host was extremely responsive and accommodating. Will be recommending to any large groups that need a place to stay in Albany. We didn’t get time to enjoy the backyard but it had everything we could ever want.,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12023,"Come relax in this one bedrm garden apt. The living room has a sofa that can be used as a 2nd queen bed. Fully stocked kitchen for those who love to cook,  rainfall shower head, and private on site laundry. There is a gym in the garage (which is a shared space).  Private patio. Located in a home that has cultivated an ecosystem for years. Enjoy songbirds  and crickets. Walking distance to public transit & restaurants 10 minute car to downtown for dance/music.","We stayed here over Thanksgiving as we were celebrating with family in Delmar.  The place was clean and well-appointed.  David were extremely responsive as a host when we had questions and even ordered more amenities after we chatted over the phone and offered some suggestions.  So easy to see why he is a Super Host!   We would stay here again and would recommend this to others.  I bet the patio garden is beautiful in the spring and summer,  it was too cold for us to enjoy this time.",0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
13849,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience",thank you for inviting me to your place... my stay was extremely comfortable and you will hear from me again soon.. thank you once again...,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
12192,"Modern and recently renovated 1 BR apartment with a memory foam mattress King bed, dining table, desk with a comfortable chair, electric fireplace, and a large smart TV. It also has a Nespresso machine for amazing brews, a toaster oven, and a microwave. The apartment is located 2 minutes from State offices and NYS Capitol building, 3 blocks away from Lark St, and 5 blocks from Washington Park. The area is full of great restaurants and within walking distance of grocery stores and boutique shops.","This spot has just about everything you want from an apartment. Light and bright, plenty of windows, king size bed, great laundry, full kitchen & fridge & dishwasher for easy living. Air conditioning was wonderful in the heat of summer. would stay here again",0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8
13838,"Relax in this conveniently located apartment. Close to Albany, Medical Center, state capital, parks, perfect for legislative worker, traveling, nurses or medical professionals. lots to see and do. You’re blocks from the state capital, and governors mansion. located in the historic mansion District of Albany. Long-term stays are welcome.",We had a lovely stay at this apartment. Centrally located and clean. Nice new bed and everything you need! Particularly helpful about the parking and any questions we had,0.5,0.8,0.5,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
13946,"Get ready for a wonderful stay at our uniquely styled home in one of Albany’s most charming neighborhoods. This cozy retreat features two comfortable bedrooms, two large TVs, and a dedicated workspace perfect for working remotely. The kitchen is fully stocked with essentials to make meal preparation easy and enjoyable. Start your morning with a cup of coffee on the enclosed porch, or unwind in the fenced backyard for a bit of fresh air and relaxation.","Gorgeous house in a quiet, quaint neighborhood! Rebecca was very communicative and accommodating. The house is newly remodeled; so chic and updated. We loved the backyard, which had a peaceful, fenced-in, grassy space to relax! We would definitely stay at Rebecca’s house again.",0.5,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.5,0.5
9951,"Newly renovated one bedroom, loft style apartment. Centrally located in the Mansion neighborhood in albany. Huge spacious open layout with walk in closet. Big screen tvs, with super fast internet (400 mps). On-site laundry, with locked off street parking. Spectacular views of downtown Albany. Walking distance to empire state plaza, the egg, times union, and excellent bars, restaurants, and delis. Great value for anyone staying in albany long or short term.","Stayed here for 2 weeks leading up to the bar exam (I took it at Empire State and it was walking distance; very convenient)  Honestly the space was lovely and I was able to quietly study. One thing to note is that the ceiling is high but a lot of noise could come through from the upstairs neighbor (eg. Foot steps). It didn’t bother me much during the day but I told Michael about it and he tried to resolve it! Wearing earplugs could help somewhat. Other than that, truly a fantastic place to live!!",0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8
12724,"This property offers a peaceful and centrally-located atmosphere. McDonald's, Walgreens, great pizza spot and Albany Medical Center are just a 4-minute drive away. There’s also a laundromat just 1 minute away, along with a variety of restaurants and bars nearby. Street parking is free, except on Tuesdays or Wednesdays between 12-3pm, depending on which side of the street you park on.  Exterior camera would be present beginning 02/1/2025 .",Super close to Albany med. Clean and nice look forward to booking again! Exactly what I wanted and needed.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13864,"Welcome to The Dove’s Nest, a cozy and quiet space perfect for solo travelers or couples. Located in a peaceful neighborhood in Albany, it's a great place to relax or get some work done.  What you’ll get: - Bedroom, Livingroom, and bathroom, - Comfortable bed and linens - Small sitting area - Washer and Dryer - Smart - TV - Wi-Fi - Mini fridge, microwave, and coffee/tea setup - Full Private bathroom  - Shared entrance and available parking  Come enjoy a simple, calm stay at The Dove’s Nest.","Roland is an amazing host!  Not only was his place super comfortable (soft rug and comfy bedding) OMG 10/10; he was responsive and we really enjoyed our time here.  Location is great, and we look forward to comin back for a visit! Lacelyn & Matt",0.5,0.8,0.5,0.6,0.8,0.8,0.5,0.6,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.7,0.7,0.5,0.5
11836,Hudson 3 is a first floor handicap accessible queen room with a large bathroom and ADA shower. Each room is equipped with a SmartTV and Apple TV as well as a desk.  This room is not pet friendly.  Complimentary Services: Continental Breakfast Onsite Parking Electric Parking Wi-Fi & Apple TV Keyless Entry Ensuite Guest Rooms ​ Paid Services: Cocktails Meeting Space Rentals Pets (If applicable) Early Checkin (1PM) Late Checkout (12PM),"Enjoyed our stay here. We didn’t interact with a live person there but we had everything we needed personally. There were a couple of guests that appeared to be a bit confused looking for the host, not sure if they were able to get in contact with them. Overall, I enjoyed the stay. The bathroom was very lovely & spacious. The breakfast snacks were offered 24/7 & included granola, yogurt, fruits, croissants, coffee, milk, orange juice, & tea.",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5
10543,"Located in The Historical Neighborhood!  Beautiful 12’ high ceilings, original fireplace and molding, with private all day long sunny deck.This stylish place is perfect for the distinguished business traveler or group trips. 3 minutes walk to MVP arena,Corning Tower, The Egg Performing Arts Center.   Parking incl   Guests  have access to free WiFi and a fully equipped kitchen, washer/dryer!  Towels and bed linens are provided in this 1840’s era mansion","We loved our stay at Timothy's apartment! The space was in a great location and we enjoyed the access to an outdoor space in the city. Timothy was friendly and welcoming, we would definitely stay here again!",0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5
12438,"The best location in Albany. This room is cozy with large windows. The closet is big and ideal for longer stays. You’ll live the living areas with ornate woodwork and natural light throughout. Walk to eateries, grocery, and cinema. The yard is massive with a screened in gazebo. Come relax!","Great spot that’s clean, calm, secure and comfortable. Solid spot, that’s hassle free for independent and business travelers on the go. Right off of a few main bus lines and easily accessible by car to downtown, state offices and local colleges and universities. Highly recommend this place. Hope to return should I need a place to stay for work travel.",0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
9953,"4800ft of living space and an epic backyard make this historic home a true gem. The blueprints for the Jesse Buel House reside in the Library of Congress…for real. The pool is enormous and OPEN TIL early NOV! Hot tub open all year. There is enough furniture for everyone to get cozy. Two kitchens, a billiard room, OLED TVs, luxurious mattresses and eclectic décor make this home truly one of a kind. 35 minutes to Saratoga Race Track with loads of other fantastic attractions within an hour drive.","From beginning to end Thomas made this stay an evening that myself and all my friends will not soon forget.  I rented his home for a night to host a bachelor/birthday party for one of my good buddies, who simply wanted a good cut of meat and a well-made martini to celebrate the occasion.  I was initially planning to make all the food and drinks myself, but upon hearing this, Thomas went absolutely above and beyond and offered to coordinate getting us a private chef and a bartender!  The menu the chef put together for us, and the drinks masterfully mixed by the bartender, were amazing, and not having to worry about taking care of those things myself allowed me to just relax and enjoy making memories with my friends.  The house and the grounds themselves are stunning, from the beautifully and artfully decorated farmhouse to the oasis of the backyard patios and pool space appointed with tropical trees and plants, you would never know you were staying in a home in the center of Albany!  We really did not want to leave the following day, which is why it was so nice that Thomas allowed us to stay a bit longer to enjoy the pool on such a hot morning. 😊    Thomas’ cohost, Delvin, is lovely.  He allowed me to check in early so I could set some things up ahead of everyone else arriving.  When I showed up, he was still in the middle of cleaning and preparing the house for us but took the time out to warmly welcome me and give me a tour of the house and accommodations.  He also stayed throughout the dinner service to assist the chef in preparing the table and clearing everything down when it was over.  It was wonderful having his company while we were there.  If I could give Thomas, Delvin, their property, and this experience more than 5 stars, I would.  Highly recommend!!",0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12202,"Charming 5 bedroom /3.5  Bathrooms , 3 kitchens,huge family home. Hardwood floors through out. Living room, kitchen and master bedroom with 1/2 bath on entry floor. Basement Laundry. 4 car private parking spaces . Full bathroom,living room and kitchenette in finished basement. 3 BR & 1 full bath on the 2nd floor.  A full bathroom,kitchen & living room top floor. Minutes to Lincoln park, Albany Med, law school, downtown Albany,MVP arena.",House was spacious which was nice for our large family. We didnt feel on top of each other. Guests should be aware that while there is off street parking - the driveway between houses is tiny. Our minivan had three inches of clearance on either side. Host was very responsive.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12961,"This spacious and serene apartment in a two-family home, boasts a tranquil ambiance that instantly puts you at ease.  The neutral color palette and ample natural light create a sense of airiness and tranquilly.  The Livingroom features plush loveseat and a cozy rug, perfect for unwinding after a long day outing.  The kitchen is equipped with modern appliances and sleek countertops.  With its spacious layout and serene atmosphere, this space is the perfect home away from home.",Lavern is a very welcoming and friendly host. The apartment is conveniently close to the center of town. Looks like a good start with Airbnb.,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13843,"Relax in this conveniently located apartment. Close to Albany, Medical Center, state capital, parks, perfect for legislative worker, traveling, nurses or medical professionals. lots to see and do. You’re blocks from the state capital, and governors mansion. located in the historic mansion District of Albany. Long-term stays are welcome.",This place is close to Albany downtown bus terminal. Slightly scary at night. The house is big & spacious. Jeffery was very prompt in responding. A bit overpriced for the city that they are in & but not to be blamed as most places there are overpriced & this is one of the cheapest option among them.,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13780,"Stay in a clean, quiet home with 2 friendly housemates. Renovated in 2023, this co-living space offers: 	•	Private bedroom (furnished) 	•	Shared bathroom 	•	Fully furnished common areas 	•	Fast Wi-Fi 	•	In-home laundry 	•	Shared entry  Perfect for short or long stays. Convenient, comfortable, and move-in ready!",Alain was a very nice and responsive host. The place looks exactly like the images. Would recommend!,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
13935,"✔ 2 Bedrooms with TVs in each room! ✔ Lie flat sofa bed (we are not responsible for extra linens) ✔ Dedicated workspace ✔ STREET PARKING ONLY ✔ Ideal for corporate housing, travel nurses, or friends/family vacations! ✔ Clean.  WiFi.  Quick host responses. ✔ Universities, Hospitals and more; all close by!","Yhang was the perfect host. Check in was easy as was check out. The apartment was as described and was spotless when entering.  Everything you would need was available.  The only drawback to the location was the on street parking. The neighborhood is busy, and Albany has set parking rules, so finding a spot was sometimes bothersome. However, this is no indication of the stay, as it was great!",0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
13736,"Exquisite retreat at Cozy Sunset, mere steps from Albany Medical Hospital and downtown’s vibrant allure. Tailored for discerning professionals, this sophisticated abode blends opulent comfort with unrivaled convenience. Savor proximity to premier dining, boutique shopping, and cultural delights. Secure your splendid sojourn now!","I loved my stay here, I was able to have a great time with my friends. Etem was very responsive and tried his best to help me out throughout my stay. I’ll definitely be booking again.",0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12967,"Be our guest in Albany! Thoughtfully furnished 1BR/1BA APT . Centrally situated In Melrose neighborhood, one of the best neighborhoods Albany has to offer. Close proximity to major Hospitals, Medical centers and University. Take a short walk to restaurants or the beautiful Buckingham Pond walking paths. Unit sleeps two or have some guests visit and utilize the pull out couch in the Livingroom. Full Kitchen with breakfast bar that could double as a great location for remote working.","Riccardo reached out with clear instructions. He answered my questions and accommodated my requests. The unit is very nice and looks newly refinished. It is set in a cute but quiet neighborhood. There’s not much to do without driving, but it’s great for walking a dog. I enjoyed my stay and would recommend Riccardo as a host.",0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12662,"Fall in love with Upstate New York when you stay in this 1-bed apt, located in the Historic Center Square neighborhood with washer/dryer and off-street parking. The home is within walking distance to Washington Park, Empire Plaza, and the Institute of History and Art with easy access to the downtown, and countless restaurants, bars, entertainment.   The apt is equipped with a comfortable leather sofa, flat-screen/smart TV, a turntable with a mix of records, and Bluetooth speakers.",I travel a lot to Albany for work and this is the best place I ever stayed in this far. The Host was very helpful and always quick to respond to any questions I had. The apartment was extremely comfortable and thoughtfully designed. It felt like home. I’ll definitely look to stay there again soon.,0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
13845,"Relax in this conveniently located apartment. Close to Albany, Medical Center, state capital, parks, perfect for legislative worker, traveling, nurses or medical professionals. lots to see and do. You’re blocks from the state capital, and governors mansion. located in the historic mansion District of Albany. Long-term stays are welcome.","Nice apartment AirBnb. Perfect for two people.  Host communicated everytime within a few monutes and was very accommodating.   A couple street away from what looked like rough neighborhood and wife was nervous, but everyone we saw outside were friendly.  Overall it was an excellent stay, and would stay again.",0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12640,"This fully furnished 2-bedroom bungalow is ideal for monthly stays (30+ nights) and includes utilities, high-speed Wi-Fi, and in-unit laundry. Located just 10 minutes from Albany Medical Center and St. Peter’s Health Partners, it's perfect for travel nurses, digital nomads, corporate professionals, relocating families, or those visiting for medical care. A comfortable and convenient home base for work, family, or exploring New York’s capital region.","Place was nice, location was quiet. Host responded promptly. Overall pleasant stay",0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12612,"Enjoy a stylish experience at this centrally-located place. The unit is newly renovated with a 4K Smart TV, in unit washer/dryer, updated kitchen and bathroom, high speed internet.   You will also have access to the building gym.","Very short walk to restaurants, bars, etc.  The apartment is large, new, clean, and modern.  We were just in town for a couple of days and it was just fine for us.  We would stay here again.  Linda was very helpful.",0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13786,"Enjoy a comfortable stay in this cozy Albany hotel room with free breakfast and free parking included. Conveniently located, it’s perfect for travelers looking for a relaxing and affordable stay. The room is clean, well-maintained, and offers essential amenities for a pleasant experience. Whether you’re visiting for business or leisure, you’ll appreciate the easy access to local attractions, dining, and shopping. Book now for a hassle-free stay with great perks!",the room is a hotel suite with a kitchen.  it's comfortable and quiet for a hotel. breakfast is included with made too ordered waffles and juice and coffee. sometimes boiled eggs. our stay was great!,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
13942,"Centrally located in college town Albany, this unit is an older apartment with an older homey cozy feel. we are close to most major buildings in the city of Albany. Centrally located puts us about 1-3 miles from University of Albany, Albany Medical, St. Peter's, the Capital building, the MVP area and more.","The apartment has plenty of space, was very clean and had all the basics covered. We stayed at the upstairs apartment out of two units and climbing the stairs was not an issue - the staircase is well light.  Unfortunately the automatic door lock ran out of battery and we couldn’t reenter after returning from dinner. After reaching out to Antonio he promptly came over to let us in and replace the batteries - no more issues after that. Antonio was very easy to communicate with and responsive.",0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
11057,"Guests will enjoy this fully renovated smart home one bed/bath ground level appt with elegant touches. The living space features a sleeper sofa, rotating 65 inch smart LED TV and window AC unit. This space is also open to a 4 seat Dining table, movable 3 seat bench and an updated kitchen. Kitchen is fully equipped with the cooking necessities.  The bedroom includes a 55 inch smart LED TV and desktop workspace and window AC unit. Stackable washer/dryer appliances are available as well.",Wonderful place to stay. I even rebooked for my next stay. Very comfortable! Would recommend.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
12656,"Hello, thanks for checking out my listing! This is a vintage home with a private twin bedroom. Living room, dining room, kitchen, front porch with rocking chair and AM sun, and back deck with two seating areas in warmer weather. The back yard is quiet and serene with more wildlife to watch than you might expect in the city! Guest should expect lots of peace and privacy.  Expect a homey feel, and a safe and clean space.","I had a fantastic stay at Emily's place in Albany. She was incredibly accommodating to my schedule as a medical student, which made my stay stress-free. Emily was always responsive and went above and beyond to help me when needed. The space was comfortable, clean, and perfectly suited for my needs. I would highly recommend staying here and would definitely return!",0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
